id_obs,id_sub,id_ses,participantcode,participantlabel,payoff,sessioncode,sessionlabel,treatment_past,treatment_future,matching_group,time_total,time_questions,time_waiting,role,round,earnings,group_id,state,message,action,bias,noise,time_decision,time_results,risk,risk_payoff,crt,time_crt,crt_payoff,trust_sender,trust_receiver,age,study,gender
11102,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,2,109,2,1,1,1,Large,-1,7,144,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11103,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,3,114,2,4,4,4,Large,4,8,11,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11104,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,4,112,1,3,5,3,Large,2,7,4,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11105,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,5,109,4,1,3,1,Large,-1,6,15,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11106,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,6,108,2,1,1,1,Large,-2,3,19,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11107,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,7,88,4,2,3,1,Large,-2,4,66,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11108,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,8,55,2,5,5,3,Large,-2,12,15,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11109,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,9,112,1,4,4,4,Large,2,4,4,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11110,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,10,111,4,3,5,3,Large,1,3,25,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11111,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,11,109,2,3,5,3,Large,-1,3,5,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11112,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,12,108,3,1,3,1,Large,-2,9,14,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11113,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,13,108,3,3,5,3,Large,-2,5,22,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11114,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,14,90,5,4,5,3,Large,0,4,9,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11115,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,15,107,1,2,4,2,Large,-3,4,20,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11116,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,16,19,3,4,5,1,Large,3,7,5,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11117,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,17,16,2,5,4,2,Large,0,21,16,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11118,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,18,88,3,5,5,4,Large,-2,5,6,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11119,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,19,87,3,1,2,2,Large,-3,7,7,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11120,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,20,110,1,2,4,2,Large,0,4,77,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11121,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,21,57,1,5,5,3,Large,0,17,25,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11122,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,22,89,2,5,5,4,Large,-1,3,122,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11123,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,23,57,3,3,5,5,Large,0,6,14,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11124,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,24,60,1,5,5,3,Large,3,5,14,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11125,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,25,15,1,1,4,4,Large,-1,3,18,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11126,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,26,90,3,4,5,5,Large,0,4,4,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11127,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,27,90,1,3,4,2,Large,0,3,18,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11128,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,28,91,5,1,4,2,Large,1,9,74,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11129,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,29,60,3,3,5,5,Large,3,3,6,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11130,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,30,91,5,4,5,5,Large,1,5,5,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11131,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,31,100,4,3,0,-1,Medium,4,14,0,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11132,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,32,109,3,4,4,4,Medium,-1,4,29,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11133,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,33,113,4,1,1,1,Medium,3,5,4,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11134,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,34,59,4,2,3,4,Medium,2,7,67,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11135,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,35,93,1,3,4,4,Medium,3,7,14,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11136,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,36,55,3,1,2,3,Medium,-2,7,14,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11137,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,37,108,2,1,2,1,Medium,-2,14,128,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11138,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,38,111,2,5,5,5,Medium,1,6,6,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11139,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,39,106,1,2,3,2,Medium,-4,3,14,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11140,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,40,108,1,3,3,3,Medium,-2,3,10,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11141,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,41,94,4,4,5,5,Medium,4,3,4,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11142,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,42,61,3,2,3,4,Medium,4,5,15,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11143,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,43,113,5,5,5,5,Medium,3,3,3,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11144,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,44,114,3,5,5,5,Medium,4,6,30,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11145,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,45,106,3,5,5,5,Medium,-4,4,45,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11146,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,46,88,3,1,2,2,Medium,-2,5,3,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11147,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,47,94,4,3,4,4,Medium,4,3,4,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11148,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,48,58,2,2,3,4,Medium,1,3,39,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11149,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,49,113,1,5,5,5,Medium,3,3,15,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11150,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,50,90,3,4,5,5,Medium,0,4,7,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11151,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,51,109,3,3,4,3,Medium,-1,4,12,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11152,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,52,57,5,3,4,5,Medium,0,3,31,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11153,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,53,110,5,5,5,5,Medium,0,4,3,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11154,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,54,58,1,1,2,3,Medium,1,3,15,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11155,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,55,86,3,1,2,2,Medium,-4,3,2,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11156,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,56,111,4,5,5,5,Medium,1,5,36,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11157,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,57,113,5,5,5,5,Medium,3,2,27,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11158,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,58,90,4,2,4,3,Medium,0,3,6,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11159,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,59,86,2,1,2,2,Medium,-4,3,14,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11160,186,4,btaare7g,PC16,27.93,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,324,46,Receiver,60,108,1,5,5,5,Medium,-2,10,12,1,140,3,4,150,Disagree,Neither agree nor disagree,20,Economics,Female
11161,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,1,-81,3,5,2,2,Large,-1,43,36,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11162,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,2,56,3,1,1,1,Large,-1,95,86,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11163,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,3,94,4,4,5,5,Large,4,65,9,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11164,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,4,112,3,3,5,5,Large,2,14,4,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11165,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,5,56,4,1,3,1,Large,-1,13,6,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11166,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,6,88,3,1,3,2,Large,-2,35,6,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11167,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,7,108,3,2,4,4,Large,-2,59,14,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11168,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,8,-31,1,5,3,3,Large,-2,37,39,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11169,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,9,18,5,4,3,3,Large,2,14,21,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11170,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,10,111,3,3,5,5,Large,1,44,21,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11171,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,11,109,4,3,5,5,Large,-1,41,20,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11172,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,12,55,3,1,3,1,Large,-2,36,16,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11173,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,13,55,4,3,5,3,Large,-2,62,9,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11174,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,14,16,2,4,5,3,Large,0,70,26,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11175,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,15,107,4,2,4,4,Large,-3,6,150,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11176,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,16,-77,3,4,5,1,Large,3,44,14,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11177,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,17,-80,2,5,4,2,Large,0,12,94,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11178,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,18,-31,5,5,3,3,Large,-2,6,0,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11179,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,19,107,2,1,3,3,Large,-3,37,8,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11180,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,20,57,1,2,4,2,Large,0,35,10,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
11181,187,5,y09suge5,PC02,20.05,eoyprd4s,EX2012-14b,Conflict,Frequent,6,136.53334,220,46,Sender,21,-80,3,5,2,2,Large,0,22,39,1,140,0,5,0,Neither agree nor disagree,Neither agree nor disagree,20,Non-econ,Female
